	chrom	start	end	Name	gieStain
592	NC_017628.1	648291	649148	entB	.
593	NC_017628.1	649148	649894	entA	.
594	NC_017628.1	649897	650310	entH	.
595	NC_017628.1	650491	652596	cstA	.
596	NC_017628.1	652709	652906	ybdD	.
597	NC_017628.1	652916	654004	hcxA	.
598	NC_017628.1	654124	655284	ybdL	.
599	NC_017628.1	655285	655914	ybdM	.
600	NC_017628.1	655887	657107	ybdN	.
601	NC_017628.1	657254	658156	ybdO	.
602	NC_017628.1	658361	659107	dsbG	.
603	NC_017628.1	659479	660042	ahpC	.
604	NC_017628.1	660213	661778	ahpF	.
605	NC_017628.1	661899	662327	uspG	.
606	NC_017628.1	662683	663093	rnk	.
607	NC_017628.1	663323	664129	rna	.
608	NC_017628.1	664243	665706	citT	.
609	NC_017628.1	665757	666635	citG	.
610	NC_017628.1	666610	667161	citX	.
611	NC_017628.1	667165	668697	citF	.
612	NC_017628.1	668708	669616	citE	.
613	NC_017628.1	669613	669909	citD	.
614	NC_017628.1	669924	670982	citC	.
615	NC_017628.1	671361	673019	dpiB	.
616	NC_017628.1	672988	673668	dpiA	.
617	NC_017628.1	673709	675094	dcuC	.
618	NC_017628.1	675681	676241	pagP	.
619	NC_017628.1	676416	676625	cspE	.
620	NC_017628.1	676679	677062	crcB	.
621	NC_017628.1	677158	677946	ECOK1_RS03300	.
622	NC_017628.1	678075	678278	tatE	.
623	NC_017628.1	678378	679343	lipA	.
624	NC_017628.1	680163	680804	lipB	.
625	NC_017628.1	680905	681168	ybeD	.
626	NC_017628.1	681278	682489	dacA	.
627	NC_017628.1	682629	683717	rlpA	.
628	NC_017628.1	683728	684840	mrdB	.
629	NC_017628.1	684843	686744	mrdA	.
630	NC_017628.1	686775	687242	rlmH	.
631	NC_017628.1	687246	687563	rsfS	.
632	NC_017628.1	687823	688434	cobC	.
633	NC_017628.1	688458	689099	nadD	.
634	NC_017628.1	689101	690132	holA	.
635	NC_017628.1	690132	690713	lptE	.
636	NC_017628.1	690728	693310	leuS	.
637	NC_017628.1	693545	694027	ybeL	.
638	NC_017628.1	694072	695007	rihA	.
639	NC_017628.1	695125	695850	gltL	.
640	NC_017628.1	695850	696524	gltK	.
641	NC_017628.1	696524	697264	gltJ	.
642	NC_017628.1	697434	698342	gltI	.
643	NC_017628.1	698796	700673	ECOK1_RS03415	.
644	NC_017628.1	700800	702341	lnt	.
645	NC_017628.1	702366	703244	corC	.
646	NC_017628.1	703334	703801	ybeY	.
647	NC_017628.1	703798	704838	ybeZ	.
648	NC_017628.1	704991	706415	miaB	.
649	NC_017628.1	706561	707736	ubiF	.
650	NC_017628.1	707891	707965	ECOK1_RS03450	.
651	NC_017628.1	708003	708077	ECOK1_RS03455	.
652	NC_017628.1	708126	708202	ECOK1_RS03460	.
653	NC_017628.1	708218	708292	ECOK1_RS03465	.
654	NC_017628.1	708327	708401	ECOK1_RS03470	.
655	NC_017628.1	708425	708509	ECOK1_RS03475	.
656	NC_017628.1	708520	708596	ECOK1_RS03480	.
657	NC_017628.1	708977	710641	asnB	.
658	NC_017628.1	710897	711649	nagD	.
659	NC_017628.1	711697	712917	nagC	.
660	NC_017628.1	712926	714074	nagA	.
661	NC_017628.1	714134	714934	nagB	.
662	NC_017628.1	715267	717213	nagE	.
663	NC_017628.1	717302	718582	ECOK1_RS03515	.
664	NC_017628.1	718596	719066	ECOK1_RS03520	.
665	NC_017628.1	719063	720232	ECOK1_RS03525	.
666	NC_017628.1	721078	721965	ECOK1_RS03535	.
667	NC_017628.1	721969	723126	ECOK1_RS03540	.
668	NC_017628.1	723296	724531	ECOK1_RS03545	.
669	NC_017628.1	724524	725510	ECOK1_RS03550	.
670	NC_017628.1	725512	726273	ECOK1_RS03555	.
671	NC_017628.1	726493	728157	glnS	.
672	NC_017628.1	728606	730012	chiP	.
673	NC_017628.1	730062	730388	chiQ	.
674	NC_017628.1	730472	730918	fur	.
675	NC_017628.1	730911	730997	uof	.
676	NC_017628.1	731207	731737	fldA	.
677	NC_017628.1	731877	732170	ybfE	.
678	NC_017628.1	732310	733074	ybfF	.
679	NC_017628.1	733259	733804	seqA	.
680	NC_017628.1	733830	735470	pgm	.
681	NC_017628.1	735527	736846	potE	.
682	NC_017628.1	736843	739041	speF	.
683	NC_017628.1	739351	739455	speFL	.
684	NC_017628.1	739730	740407	kdpE	.
685	NC_017628.1	740404	743088	kdpD	.
686	NC_017628.1	743081	743653	kdpC	.
687	NC_017628.1	743662	745710	kdpB	.
688	NC_017628.1	745733	747406	kdpA	.
689	NC_017628.1	747406	747495	kdpF	.
690	NC_017628.1	747808	748014	ybfA	.
691	NC_017628.1	748115	748624	ybgA	.
692	NC_017628.1	748621	750039	phrB	.
693	NC_017628.1	750081	751562	dtpD	.
694	NC_017628.1	751833	752576	ybgI	.
695	NC_017628.1	752599	753255	pxpB	.
696	NC_017628.1	753249	754181	pxpC	.
697	NC_017628.1	754171	754905	pxpA	.
698	NC_017628.1	754941	755732	nei	.
699	NC_017628.1	755729	756775	abrB	.
700	NC_017628.1	757449	758732	gltA	.
701	NC_017628.1	758938	759045	ECOK1_RS28170	.
702	NC_017628.1	759426	759830	sdhC	.
703	NC_017628.1	759824	760171	sdhD	.
704	NC_017628.1	760171	761937	sdhA	.
705	NC_017628.1	761953	762669	sdhB	.
706	NC_017628.1	763030	765831	sucA	.
707	NC_017628.1	765846	767063	odhB	.
708	NC_017628.1	767157	768323	sucC	.
709	NC_017628.1	768323	769192	sucD	.
710	NC_017628.1	769432	770547	ECOK1_RS03775	.
711	NC_017628.1	771877	773445	cydA	.
712	NC_017628.1	773461	774600	cydB	.
713	NC_017628.1	774615	774728	cydX	.
714	NC_017628.1	774728	775021	ybgE	.
715	NC_017628.1	775171	775575	ybgC	.
716	NC_017628.1	775572	776264	tolQ	.
717	NC_017628.1	776268	776696	tolR	.
718	NC_017628.1	776761	778011	tolA	.
719	NC_017628.1	778144	779436	tolB	.
720	NC_017628.1	779471	779992	pal	.
721	NC_017628.1	780002	780793	cpoB	.
722	NC_017628.1	780958	781033	ECOK1_RS03840	.
723	NC_017628.1	781069	781144	ECOK1_RS03845	.
724	NC_017628.1	781147	781222	ECOK1_RS03850	.
725	NC_017628.1	781274	781349	ECOK1_RS03855	.
726	NC_017628.1	781353	781428	ECOK1_RS03860	.
727	NC_017628.1	781477	781552	ECOK1_RS03865	.
728	NC_017628.1	781586	781661	ECOK1_RS03870	.
729	NC_017628.1	781939	782982	nadA	.
730	NC_017628.1	783020	783739	pnuC	.
731	NC_017628.1	783736	784677	zitB	.
732	NC_017628.1	784791	785171	ybgS	.
733	NC_017628.1	785487	786539	aroG	.
734	NC_017628.1	786706	787458	gpmA	.
735	NC_017628.1	787661	788701	galM	.
736	NC_017628.1	788695	789843	galK	.
737	NC_017628.1	789847	790893	galT	.
738	NC_017628.1	790903	791919	galE	.
739	NC_017628.1	792182	793654	modF	.
740	NC_017628.1	793722	794510	modE	.
741	NC_017628.1	794639	794788	acrZ	.
742	NC_017628.1	794955	795728	modA	.
743	NC_017628.1	795728	796417	modB	.
744	NC_017628.1	796420	797478	modC	.
745	NC_017628.1	797479	798297	ybhA	.
746	NC_017628.1	798452	799447	pgl	.
747	NC_017628.1	799488	800441	ybhD	.
748	NC_017628.1	800625	801677	ybhH	.
749	NC_017628.1	801753	803186	ybhI	.
750	NC_017628.1	803369	805630	ybhJ	.
751	NC_017628.1	805771	807054	ybhC	.
752	NC_017628.1	807206	807682	ybhB	.
753	NC_017628.1	807741	809030	bioA	.
754	NC_017628.1	809117	810157	bioB	.
755	NC_017628.1	810154	811308	bioF	.
756	NC_017628.1	811295	812050	bioC	.
757	NC_017628.1	812043	812720	bioD	.
758	NC_017628.1	813299	815320	uvrB	.
759	NC_017628.1	815358	816266	yvcK	.
760	NC_017628.1	816663	817652	moaA	.
761	NC_017628.1	817674	818186	moaB	.
762	NC_017628.1	818189	818674	moaC	.
763	NC_017628.1	818667	818912	moaD	.
764	NC_017628.1	818914	819366	moaE	.
765	NC_017628.1	819503	820207	ybhL	.
766	NC_017628.1	820413	821126	ybhM	.
767	NC_017628.1	821162	822118	ybhN	.
768	NC_017628.1	822118	823359	clsB	.
769	NC_017628.1	823356	824117	ybhP	.
770	NC_017628.1	824250	824660	ybhQ	.
771	NC_017628.1	824622	825728	ybhR	.
772	NC_017628.1	825739	826872	ybhS	.
773	NC_017628.1	826865	828601	ybhF	.
774	NC_017628.1	828594	829589	hlyD	.
775	NC_017628.1	829592	830263	cecR	.
776	NC_017628.1	830492	831853	rhlE	.
777	NC_017628.1	832390	834540	dinG	.
778	NC_017628.1	834568	835530	ybiB	.
779	NC_017628.1	835671	836756	hcxB	.
780	NC_017628.1	836822	836881	ybiE	.
781	NC_017628.1	836984	837244	ybiJ	.
782	NC_017628.1	837509	837775	ybiI	.
783	NC_017628.1	837849	838526	ybiX	.
784	NC_017628.1	838742	841024	fiu	.
785	NC_017628.1	841289	841549	mcbA	.
786	NC_017628.1	841825	842751	rlmF	.
787	NC_017628.1	842748	844973	ybiO	.
788	NC_017628.1	845090	845812	glnQ	.
789	NC_017628.1	845809	846468	glnP	.
790	NC_017628.1	846607	847353	glnH	.
791	NC_017628.1	847757	848260	dps	.
792	NC_017628.1	848559	849446	rhtA	.
793	NC_017628.1	849681	849746	ECOK1_RS28180	.
794	NC_017628.1	849799	850314	ompX	.
795	NC_017628.1	850364	851947	opgE	.
796	NC_017628.1	852219	852347	mntS	.
797	NC_017628.1	852533	853000	mntR	.
798	NC_017628.1	852997	854115	ybiR	.
799	NC_017628.1	854173	855093	ldtB	.
800	NC_017628.1	855312	856904	ybiT	.
801	NC_017628.1	857104	857919	ybiV	.
802	NC_017628.1	858065	860497	ybiW	.
803	NC_017628.1	860503	861402	ybiY	.
804	NC_017628.1	861533	862195	fsa	.
805	NC_017628.1	862271	863020	moeB	.
806	NC_017628.1	863020	864255	moeA	.
807	NC_017628.1	864459	865424	iaaA	.
808	NC_017628.1	865411	867282	gsiA	.
809	NC_017628.1	867302	868840	gsiB	.
810	NC_017628.1	868858	869778	gsiC	.
811	NC_017628.1	869781	870692	gsiD	.
812	NC_017628.1	870869	873217	pdeI	.
813	NC_017628.1	873225	874553	dgcI	.
814	NC_017628.1	874600	875925	rimO	.
815	NC_017628.1	876138	876521	bssR	.
816	NC_017628.1	876632	877747	yliI	.
817	NC_017628.1	877744	878370	gstB	.
818	NC_017628.1	878617	879819	dacC	.
819	NC_017628.1	879866	880624	deoR	.
820	NC_017628.1	880682	881278	ybjG	.
821	NC_017628.1	881563	882795	mdfA	.
822	NC_017628.1	882836	883102	ybjH	.
823	NC_017628.1	883187	884002	ybjI	.
824	NC_017628.1	884002	885210	ybjJ	.
825	NC_017628.1	885294	885830	rcdA	.
826	NC_017628.1	886005	887690	ybjL	.
827	NC_017628.1	887960	888337	ybjM	.
828	NC_017628.1	888367	888624	grxA	.
829	NC_017628.1	888784	889071	ybjC	.
830	NC_017628.1	889055	889777	nfsA	.
831	NC_017628.1	889838	890740	rimK	.
832	NC_017628.1	890828	891304	ybjN	.
833	NC_017628.1	891654	892766	potF	.
834	NC_017628.1	892861	893994	potG	.
835	NC_017628.1	894004	894957	potH	.
836	NC_017628.1	894954	895799	potI	.
837	NC_017628.1	895859	896347	ybjO	.
838	NC_017628.1	896388	897515	rlmC	.
839	NC_017628.1	897544	898275	artJ	.
840	NC_017628.1	898501	899169	artM	.
841	NC_017628.1	899169	899885	artQ	.
842	NC_017628.1	899892	900623	artJ	.
843	NC_017628.1	900641	901369	artP	.
844	NC_017628.1	901587	902102	ybjP	.
845	NC_017628.1	902228	902551	ybjQ	.
846	NC_017628.1	902548	903378	amiD	.
847	NC_017628.1	903375	904388	ybjS	.
848	NC_017628.1	904487	905917	ybjT	.
849	NC_017628.1	905928	906929	ltaE	.
850	NC_017628.1	906966	908684	poxB	.
851	NC_017628.1	908817	909785	hcr	.
852	NC_017628.1	909797	911449	hcp	.
853	NC_017628.1	911593	912492	lysO	.
854	NC_017628.1	912813	913508	aqpZ	.
855	NC_017628.1	913934	915592	ybjD	.
856	NC_017628.1	915589	916545	ybjX	.
857	NC_017628.1	916696	917811	macA	.
858	NC_017628.1	917808	919754	macB	.
859	NC_017628.1	919827	920051	cspD	.
860	NC_017628.1	920201	920275	yljB	.
861	NC_017628.1	920456	921694	ECOK1_RS04555	.
862	NC_017628.1	922114	922323	ECOK1_RS04560	.
863	NC_017628.1	922669	922848	ECOK1_RS28955	.
864	NC_017628.1	923048	923251	ECOK1_RS28960	.
865	NC_017628.1	923244	923471	ECOK1_RS04580	.
866	NC_017628.1	923477	923776	ECOK1_RS04585	.
867	NC_017628.1	923773	925521	ECOK1_RS04590	.
868	NC_017628.1	925810	926067	ECOK1_RS04595	.
869	NC_017628.1	926064	926486	ECOK1_RS04600	.
870	NC_017628.1	926902	927108	ECOK1_RS04610	.
871	NC_017628.1	927108	928163	ECOK1_RS04615	.
872	NC_017628.1	928175	928510	ECOK1_RS04620	.
873	NC_017628.1	928523	928936	ECOK1_RS04625	.
874	NC_017628.1	929144	929686	ECOK1_RS04630	.
875	NC_017628.1	929943	930224	ECOK1_RS04635	.
876	NC_017628.1	930374	930643	ECOK1_RS26110	.
877	NC_017628.1	930917	931237	clpS	.
878	NC_017628.1	934444	935427	cas1f	.
879	NC_017628.1	935424	938657	cas3f	.
880	NC_017628.1	938987	940294	csy1	.
881	NC_017628.1	941225	942226	csy3	.
882	NC_017628.1	942237	942791	cas6f	.
883	NC_017628.1	942902	942989	ECOK1_RS04685	.
884	NC_017628.1	943833	944051	infA	.
885	NC_017628.1	944336	945040	aat	.
886	NC_017628.1	945082	946803	cydC	.
887	NC_017628.1	946804	948570	cydD	.
888	NC_017628.1	948693	949658	trxB	.
889	NC_017628.1	950202	950696	lrp	.
890	NC_017628.1	950831	954874	ftsK	.
891	NC_017628.1	955033	955644	lolA	.
892	NC_017628.1	955655	956998	rarA	.
893	NC_017628.1	957089	958381	serS	.
894	NC_017628.1	958620	961064	dmsA	.
895	NC_017628.1	961075	961692	dmsB	.
896	NC_017628.1	961694	962557	dmsC	.
897	NC_017628.1	962593	963219	ycaC	.
898	NC_017628.1	963533	964681	ycaD	.
899	NC_017628.1	964778	965575	pflA	.
900	NC_017628.1	965607	966602	ECOK1_RS04770	.
901	NC_017628.1	966696	967007	ECOK1_RS04775	.
902	NC_017628.1	967112	967468	ECOK1_RS04780	.
903	NC_017628.1	967479	967649	ECOK1_RS28735	.
904	NC_017628.1	967646	968146	ECOK1_RS04790	.
905	NC_017628.1	968210	968422	ECOK1_RS04795	.
906	NC_017628.1	968495	969192	ECOK1_RS04800	.
907	NC_017628.1	969456	969746	ECOK1_RS04810	.
908	NC_017628.1	969746	969970	ECOK1_RS04815	.
909	NC_017628.1	969967	970242	ECOK1_RS04820	.
910	NC_017628.1	970232	972517	ECOK1_RS04825	.
911	NC_017628.1	972517	972969	ECOK1_RS04830	.
912	NC_017628.1	972969	973175	ECOK1_RS04835	.
913	NC_017628.1	973399	974130	ECOK1_RS04840	.
914	NC_017628.1	974242	975024	ECOK1_RS04845	.
915	NC_017628.1	975373	976407	ECOK1_RS04850	.
916	NC_017628.1	976407	978179	ECOK1_RS04855	.
917	NC_017628.1	978353	979207	ECOK1_RS04860	.
918	NC_017628.1	979266	980339	ECOK1_RS04865	.
919	NC_017628.1	980343	981086	ECOK1_RS04870	.
920	NC_017628.1	981186	981695	ECOK1_RS04875	.
921	NC_017628.1	981695	981898	ECOK1_RS04880	.
922	NC_017628.1	981902	982183	ECOK1_RS04885	.
923	NC_017628.1	982183	982680	ECOK1_RS04890	.
924	NC_017628.1	982695	983120	ECOK1_RS04895	.
925	NC_017628.1	983108	983533	lysB	.
926	NC_017628.1	983433	983678	lysC	.
927	NC_017628.1	983641	984108	ECOK1_RS04910	.
928	NC_017628.1	984101	984553	ECOK1_RS04915	.
929	NC_017628.1	984620	985255	ECOK1_RS04920	.
930	NC_017628.1	985252	985599	ECOK1_RS04925	.
931	NC_017628.1	985604	986512	ECOK1_RS04930	.
932	NC_017628.1	986505	987035	ECOK1_RS04935	.
933	NC_017628.1	987046	989787	ECOK1_RS04940	.
934	NC_017628.1	989791	990318	ECOK1_RS04945	.
935	NC_017628.1	990740	991582	ECOK1_RS04950	.
936	NC_017628.1	991962	993152	ECOK1_RS04955	.
937	NC_017628.1	993165	993683	ECOK1_RS04960	.
938	NC_017628.1	993740	994015	ECOK1_RS04965	.
939	NC_017628.1	994048	994167	ECOK1_RS26135	.
940	NC_017628.1	994160	996607	ECOK1_RS04970	.
941	NC_017628.1	996622	997101	ECOK1_RS04975	.
942	NC_017628.1	997101	998264	ECOK1_RS04980	.
943	NC_017628.1	998346	998564	ogrK	.
944	NC_017628.1	998884	1001166	pflB	.
945	NC_017628.1	1001221	1002078	focA	.
946	NC_017628.1	1002484	1004244	ycaO	.
947	NC_017628.1	1004374	1005066	ycaP	.
948	NC_017628.1	1005265	1006353	serC	.
949	NC_017628.1	1006424	1007707	aroA	.
950	NC_017628.1	1007877	1008641	ycaL	.
951	NC_017628.1	1008814	1009497	cmk	.
952	NC_017628.1	1009608	1011281	rpsA	.
953	NC_017628.1	1011441	1011725	ihfB	.
954	NC_017628.1	1011931	1014195	ycaI	.
955	NC_017628.1	1014232	1015980	msbA	.
956	NC_017628.1	1015977	1016963	lpxK	.
957	NC_017628.1	1017000	1018232	ycaQ	.
958	NC_017628.1	1018284	1018466	ycaR	.
959	NC_017628.1	1018463	1019209	kdsB	.
960	NC_017628.1	1019363	1020256	ycbJ	.
961	NC_017628.1	1020233	1021012	elyC	.
962	NC_017628.1	1021148	1021933	cmoM	.
963	NC_017628.1	1021930	1023252	mukF	.
964	NC_017628.1	1023233	1023937	mukE	.
965	NC_017628.1	1023937	1028397	mukB	.
966	NC_017628.1	1028658	1030505	ldtD	.
967	NC_017628.1	1030686	1031234	mepK	.
968	NC_017628.1	1031261	1031908	gloC	.
969	NC_017628.1	1031958	1033148	aspC	.
970	NC_017628.1	1033333	1034421	ompF	.
971	NC_017628.1	1035023	1036423	asnS	.
972	NC_017628.1	1036592	1037794	pncB	.
973	NC_017628.1	1038060	1040672	pepN	.
974	NC_017628.1	1040867	1041634	ssuB	.
975	NC_017628.1	1041631	1042422	ssuC	.
976	NC_017628.1	1042434	1043579	ssuD	.
977	NC_017628.1	1043576	1044535	ssuA	.
978	NC_017628.1	1044528	1045103	ssuE	.
979	NC_017628.1	1045340	1046350	pyrD	.
980	NC_017628.1	1046524	1047066	zapC	.
981	NC_017628.1	1047063	1048172	ycbX	.
982	NC_017628.1	1048270	1050378	rlmKL	.
983	NC_017628.1	1050390	1052297	uup	.
984	NC_017628.1	1052427	1053680	pqiA	.
985	NC_017628.1	1053685	1055325	pqiB	.
986	NC_017628.1	1055322	1055885	pqiC	.
987	NC_017628.1	1056141	1056308	rmf	.
988	NC_017628.1	1056378	1056896	fabA	.
989	NC_017628.1	1056965	1058725	ycbZ	.
990	NC_017628.1	1058911	1059363	matP	.
991	NC_017628.1	1059441	1060481	ompA	.
992	NC_017628.1	1060837	1061346	sulA	.
993	NC_017628.1	1061565	1062194	sxy	.
994	NC_017628.1	1062157	1064319	yccS	.
995	NC_017628.1	1064329	1064775	yccF	.
996	NC_017628.1	1064898	1066952	helD	.
997	NC_017628.1	1066984	1067442	mgsA	.
998	NC_017628.1	1067538	1068200	yccT	.
999	NC_017628.1	1068373	1068786	yccU	.
1000	NC_017628.1	1068831	1069148	hspQ	.
1001	NC_017628.1	1069206	1070396	rlmI	.
1002	NC_017628.1	1070491	1070769	yccX	.
1003	NC_017628.1	1070766	1071095	tusE	.
1004	NC_017628.1	1071187	1071846	yccA	.
1005	NC_017628.1	1072053	1072140	ECOK1_RS05310	.
1006	NC_017628.1	1072567	1073685	hyaA	.
1007	NC_017628.1	1073682	1075475	hyaB	.
1008	NC_017628.1	1075494	1076201	hyaC	.
1009	NC_017628.1	1076198	1076785	hyaD	.
1010	NC_017628.1	1076782	1077180	hyaE	.
1011	NC_017628.1	1077177	1078034	hyaF	.
1012	NC_017628.1	1078168	1079712	appC	.
1013	NC_017628.1	1079724	1080860	appB	.
1014	NC_017628.1	1080873	1080965	cbdX	.
1015	NC_017628.1	1081045	1082355	appA	.
1016	NC_017628.1	1082343	1082555	cspH	.
1017	NC_017628.1	1082841	1083053	cspG	.
1018	NC_017628.1	1083064	1083252	ymcF	.
1019	NC_017628.1	1083227	1083457	ymcE	.
1020	NC_017628.1	1083447	1083620	gnsA	.
1021	NC_017628.1	1083669	1084742	yccM	.
1022	NC_017628.1	1087640	1088668	torT	.
1023	NC_017628.1	1088641	1089333	torR	.
1024	NC_017628.1	1089463	1090635	torC	.
1025	NC_017628.1	1090635	1093181	torA	.
1026	NC_017628.1	1093178	1093777	torD	.
1027	NC_017628.1	1094133	1094438	cbpM	.
1028	NC_017628.1	1094438	1095358	cbpA	.
1029	NC_017628.1	1095893	1097134	agp	.
1030	NC_017628.1	1097172	1097399	yccJ	.
1031	NC_017628.1	1097420	1098016	wrbA	.
1032	NC_017628.1	1098389	1098562	ymdF	.
1033	NC_017628.1	1099888	1100382	rutF	.
1034	NC_017628.1	1100393	1100983	rutE	.
1035	NC_017628.1	1100993	1101793	rutD	.
1036	NC_017628.1	1101801	1102187	rutC	.
1037	NC_017628.1	1102199	1102891	rutB	.
1038	NC_017628.1	1102891	1103982	rutA	.
1039	NC_017628.1	1104269	1104907	rutR	.
1040	NC_017628.1	1104947	1108909	putA	.
1041	NC_017628.1	1108964	1109173	ECOK1_RS05500	.
1042	NC_017628.1	1109332	1110840	putP	.
1043	NC_017628.1	1111060	1111890	ECOK1_RS05510	.
1044	NC_017628.1	1111948	1113075	efeO	.
1045	NC_017628.1	1113081	1114352	efeB	.
1046	NC_017628.1	1114978	1115766	phoH	.
1047	NC_017628.1	1115816	1116229	pgaD	.
1048	NC_017628.1	1116231	1117556	pgaC	.
1049	NC_017628.1	1117549	1119567	pgaB	.
1050	NC_017628.1	1119576	1121999	pgaA	.
1051	NC_017628.1	1122587	1123954	dgcT	.
1052	NC_017628.1	1124233	1125435	ECOK1_RS05560	.
1053	NC_017628.1	1125622	1127439	ECOK1_RS05565	.
1054	NC_017628.1	1128553	1128849	ECOK1_RS05575	.
1055	NC_017628.1	1129157	1129273	ECOK1_RS28975	.
1056	NC_017628.1	1129492	1130925	ECOK1_RS05585	.
1057	NC_017628.1	1131881	1132474	ECOK1_RS05590	.
1058	NC_017628.1	1132951	1134840	ECOK1_RS05600	.
1059	NC_017628.1	1134866	1136029	ECOK1_RS05605	.
1060	NC_017628.1	1136114	1136209	ECOK1_RS28980	.
1061	NC_017628.1	1136166	1136432	ECOK1_RS26170	.
1062	NC_017628.1	1139505	1140017	ECOK1_RS05640	.
1063	NC_017628.1	1141103	1141387	sfaC	.
1064	NC_017628.1	1141743	1142072	ECOK1_RS05655	.
1065	NC_017628.1	1142447	1142992	sfaA	.
1066	NC_017628.1	1143063	1143602	sfaD	.
1067	NC_017628.1	1143643	1144338	ECOK1_RS05670	.
1068	NC_017628.1	1144408	1147038	sfaF	.
1069	NC_017628.1	1147051	1147578	sfaG	.
1070	NC_017628.1	1147600	1148091	sfaS	.
1071	NC_017628.1	1148084	1149052	sfaH	.
1072	NC_017628.1	1149356	1150096	sfaY	.
1073	NC_017628.1	1150243	1150794	sfaX	.
1074	NC_017628.1	1151288	1153465	iroN	.
1075	NC_017628.1	1153510	1154466	iroE	.
1076	NC_017628.1	1154551	1155780	iroD	.
1077	NC_017628.1	1155884	1159543	iroC	.
1078	NC_017628.1	1159683	1160798	iroB	.
1079	NC_017628.1	1161340	1161654	ECOK1_RS05730	.
1080	NC_017628.1	1163564	1163640	ECOK1_RS05750	.
1081	NC_017628.1	1165628	1167598	ECOK1_RS05765	.
1082	NC_017628.1	1167617	1168408	ECOK1_RS05770	.
1083	NC_017628.1	1168672	1169871	ECOK1_RS05775	.
1084	NC_017628.1	1170649	1170726	ECOK1_RS29000	.
1085	NC_017628.1	1170821	1171957	ECOK1_RS05785	.
1086	NC_017628.1	1174041	1174340	ECOK1_RS29005	.
1087	NC_017628.1	1174384	1174617	ECOK1_RS29010	.
1088	NC_017628.1	1175504	1176376	ECOK1_RS05810	.
1089	NC_017628.1	1176749	1179595	ECOK1_RS05815	.
1090	NC_017628.1	1179926	1180747	ECOK1_RS05820	.
1091	NC_017628.1	1180747	1180992	ECOK1_RS05825	.
1092	NC_017628.1	1181086	1181559	ECOK1_RS05830	.
1093	NC_017628.1	1181575	1182051	ECOK1_RS05835	.
1094	NC_017628.1	1182114	1182335	ECOK1_RS05840	.
1095	NC_017628.1	1182354	1182998	ECOK1_RS05845	.
1096	NC_017628.1	1183048	1183425	cbeA	.
1097	NC_017628.1	1183472	1183846	ECOK1_RS05855	.
1098	NC_017628.1	1183843	1184334	ECOK1_RS05860	.
1099	NC_017628.1	1184346	1184543	ECOK1_RS05865	.
1100	NC_017628.1	1184636	1185478	ECOK1_RS05870	.
1101	NC_017628.1	1185628	1185715	ECOK1_RS05875	.
1102	NC_017628.1	1185949	1186887	ghrA	.
1103	NC_017628.1	1186942	1187679	ycdX	.
1104	NC_017628.1	1187703	1188257	ycdY	.
1105	NC_017628.1	1188359	1188850	ycdZ	.
1106	NC_017628.1	1188915	1189748	csgG	.
1107	NC_017628.1	1189775	1190191	csgF	.
1108	NC_017628.1	1190216	1190605	csgE	.
1109	NC_017628.1	1190610	1191260	csgD	.
1110	NC_017628.1	1192013	1192468	csgB	.
1111	NC_017628.1	1192509	1192964	csgA	.
1112	NC_017628.1	1193023	1193355	csgC	.
1113	NC_017628.1	1193476	1193787	ymdA	.
1114	NC_017628.1	1193882	1194415	ymdB	.
1115	NC_017628.1	1194357	1195838	clsC	.
1116	NC_017628.1	1195846	1197003	mdoC	.
1117	NC_017628.1	1197397	1198932	mdoG	.
1118	NC_017628.1	1198925	1201468	mdoH	.
1119	NC_017628.1	1201640	1201867	yceK	.
1120	NC_017628.1	1201868	1202242	msyB	.
1121	NC_017628.1	1202325	1203551	mdtG	.
1122	NC_017628.1	1203723	1204643	lpxL	.
1123	NC_017628.1	1204868	1205920	trhO	.
1124	NC_017628.1	1205962	1206537	yceI	.
1125	NC_017628.1	1206541	1207107	yceJ	.
1126	NC_017628.1	1207368	1207481	ECOK1_RS06020	.
1127	NC_017628.1	1207529	1208647	solA	.
1128	NC_017628.1	1208762	1209016	bssS	.
1129	NC_017628.1	1209306	1209551	dinI	.
1130	NC_017628.1	1209625	1210671	pyrC	.
1131	NC_017628.1	1210777	1211337	yceB	.
1132	NC_017628.1	1211471	1212118	grxB	.
1133	NC_017628.1	1212182	1213390	mdtH	.
1134	NC_017628.1	1213626	1214210	rimJ	.
1135	NC_017628.1	1214221	1214868	yceH	.
1136	NC_017628.1	1214870	1215793	yceM	.
1137	NC_017628.1	1215903	1217438	murJ	.
1138	NC_017628.1	1217478	1217894	flgN	.
1139	NC_017628.1	1217899	1218192	flgM	.
1140	NC_017628.1	1218268	1218927	flgA	.
1141	NC_017628.1	1219082	1219498	flgB	.
1142	NC_017628.1	1219502	1219906	flgC	.
1143	NC_017628.1	1219918	1220613	flgD	.
1144	NC_017628.1	1220638	1221843	flgE	.
1145	NC_017628.1	1221863	1222618	flgF	.
1146	NC_017628.1	1222790	1223572	flgG	.
1147	NC_017628.1	1223625	1224323	flgH	.
1148	NC_017628.1	1224335	1225432	flgI	.
1149	NC_017628.1	1225432	1226373	flgJ	.
1150	NC_017628.1	1226439	1228082	flgK	.
